개설영역,학년,학수번호,교과목명,학점,시간,담당교수,강의시간/강의실,비고,강의평점
COLLEGE ENGLISH,1,X00106105,College English Advanced(L/S),3,3,Ryan Richard Fitzgerald,월 4 5 6 (2513),"원어,S+A등급반",4.75
COLLEGE ENGLISH,1,X00106106,College English Advanced(L/S),3,3,Ryan Richard Fitzgerald,월 7 8 9 (2513),"원어,S+A등급반",4.75
COLLEGE ENGLISH,1,X00106107,College English Advanced(L/S),3,3,Ryan Richard Fitzgerald,목 1 2 3 (2513),"원어,S+A등급반",4.75
COLLEGE ENGLISH,1,X00106108,College English Advanced(L/S),3,3,Ryan Richard Fitzgerald,목 4 5 6 (2513),"원어,S+A등급반",4.75
COLLEGE ENGLISH,1,X00106109,College English Advanced(L/S),3,3,Ryan Richard Fitzgerald,목 7 8 9 (2513),"원어,S+A등급반",4.75
COLLEGE ENGLISH,1,X00109101,College English Advanced(R/W),3,3,Joseph Martin Greenwood,월 1 2 3 (2509),"원어,S+A등급반",4.44
COLLEGE ENGLISH,1,X00109102,College English Advanced(R/W),3,3,Joseph Martin Greenwood,월 4 5 6 (2509),"원어,S+A등급반",4.33
COLLEGE ENGLISH,1,X00109103,College English Advanced(R/W),3,3,Joseph Martin Greenwood,수 4 5 6 (2509),"원어,S+A등급반",4.5
COLLEGE ENGLISH,1,X00109104,College English Advanced(R/W),3,3,Joseph Martin Greenwood,수 7 8 9 (2509),"원어,S+A등급반",4.33
COLLEGE ENGLISH,1,X00109105,College English Advanced(R/W),3,3,Alice Julianna Yoo,월 7 8 9 (0405),"원어,S+A등급반",4.44
COLLEGE ENGLISH,1,X00109106,College English Advanced(R/W),3,3,Alice Julianna Yoo,화 1 2 3 (0409),"원어,S+A등급반",4.44
COLLEGE ENGLISH,1,X00109107,College English Advanced(R/W),3,3,Alice Julianna Yoo,화 4 5 6 (0409),"원어,S+A등급반",4.44
COLLEGE ENGLISH,1,X00109108,College English Advanced(R/W),3,3,Alice Julianna Yoo,목 4 5 6 (2510),"원어,S+A등급반",4.44
COLLEGE ENGLISH,1,X00109109,College English Advanced(R/W),3,3,Alice Julianna Yoo,목 7 8 9 (2510),"원어,S+A등급반",4.44
COLLEGE ENGLISH,1,X00107101,College English Intermediate(L/S),3,3,Michael Randall Muchowski,월 1 2 3 (2507),"원어,B등급반",4.88
COLLEGE ENGLISH,1,X00107102,College English Intermediate(L/S),3,3,Michael Randall Muchowski,월 4 5 6 (2507),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00107103,College English Intermediate(L/S),3,3,Michael Randall Muchowski,목 4 5 6 (2507),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00107104,College English Intermediate(L/S),3,3,Michael Randall Muchowski,목 7 8 9 (2507),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00107105,College English Intermediate(L/S),3,3,Molly Clare Fleming,수 1 2 3 (2509-1),"원어,B등급반",4.75
COLLEGE ENGLISH,1,X00107106,College English Intermediate(L/S),3,3,Molly Clare Fleming,금 1 2 3 (2509-1),"원어,B등급반",4.75
COLLEGE ENGLISH,1,X00107107,College English Intermediate(L/S),3,3,Molly Clare Fleming,금 4 5 6 (2509-1),"원어,B등급반",4.75
COLLEGE ENGLISH,1,X00107108,College English Intermediate(L/S),3,3,Frazer Johnston-Theasby,월 1 2 3 (2508),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00107109,College English Intermediate(L/S),3,3,Frazer Johnston-Theasby,월 4 5 6 (2508-1),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00107110,College English Intermediate(L/S),3,3,Scott Michael Henderson,화 4 5 6 (2508),"원어,B등급반",4.91
COLLEGE ENGLISH,1,X00107111,College English Intermediate(L/S),3,3,Scott Michael Henderson,화 7 8 9 (2508),"원어,B등급반",4.9
COLLEGE ENGLISH,1,X00107112,College English Intermediate(L/S),3,3,Scott Michael Henderson,목 1 2 3 (2508),"원어,B등급반",4.9
COLLEGE ENGLISH,1,X00110101,College English Intermediate(R/W),3,3,Michael Randall Muchowski,화 4 5 6 (2507),"원어,B등급반",0.0
COLLEGE ENGLISH,1,X00110102,College English Intermediate(R/W),3,3,Michael Randall Muchowski,화 7 8 9 (2507),"원어,B등급반",0.0
COLLEGE ENGLISH,1,X00110103,College English Intermediate(R/W),3,3,Billy Joseph Fitzgerald,월 1 2 3 (0409),"원어,B등급반",4.25
COLLEGE ENGLISH,1,X00110104,College English Intermediate(R/W),3,3,Billy Joseph Fitzgerald,월 4 5 6 (0409),"원어,B등급반",4.33
COLLEGE ENGLISH,1,X00110105,College English Intermediate(R/W),3,3,Billy Joseph Fitzgerald,목 7 8 9 (2509-1),"원어,B등급반",4.33
COLLEGE ENGLISH,1,X00110106,College English Intermediate(R/W),3,3,James Iain Finnie,목 4 5 6 (2508-1),"원어,B등급반",4.58
COLLEGE ENGLISH,1,X00110107,College English Intermediate(R/W),3,3,James Iain Finnie,목 7 8 9 (2508-1),"원어,B등급반",4.58
COLLEGE ENGLISH,1,X00110108,College English Intermediate(R/W),3,3,James Iain Finnie,금 1 2 3 (2508-1),"원어,B등급반",4.53
COLLEGE ENGLISH,1,X00110109,College English Intermediate(R/W),3,3,Nicolas Caballero,월 4 5 6 (2510),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00110110,College English Intermediate(R/W),3,3,Nicolas Caballero,월 7 8 9 (2510),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00110111,College English Intermediate(R/W),3,3,Nicolas Caballero,수 1 2 3 (2511),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00110112,College English Intermediate(R/W),3,3,Nicolas Caballero,수 4 5 6 (2511),"원어,B등급반",5.0
COLLEGE ENGLISH,1,X00108101,College English(L/S),3,3,Nathaniel Napatha Robinson Carter,월 1 2 3 (2511),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00108102,College English(L/S),3,3,Nathaniel Napatha Robinson Carter,월 4 5 6 (2511),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00108103,College English(L/S),3,3,Nathaniel Napatha Robinson Carter,월 7 8 9 (2511),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00108104,College English(L/S),3,3,Nathaniel Napatha Robinson Carter,수 1 2 3 (2509),"원어,C등급반",5.0
COLLEGE ENGLISH,1,X00108105,College English(L/S),3,3,Nathaniel Napatha Robinson Carter,금 1 2 3 (2510),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00108106,College English(L/S),3,3,손은미,수 4 5 6 (0305),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00108107,College English(L/S),3,3,Anika Jean Casem,화 7 8 9 (2508-1),"원어,C등급반",4.2
COLLEGE ENGLISH,1,X00108108,College English(L/S),3,3,Anika Jean Casem,수 4 5 6 (2508-1),"원어,C등급반",4.27
COLLEGE ENGLISH,1,X00108109,College English(L/S),3,3,Anika Jean Casem,수 7 8 9 (2508-1),"원어,C등급반",4.2
COLLEGE ENGLISH,1,X00111101,College English(R/W),3,3,Nathaniel Napatha Robinson Carter,화 4 5 6 (2511),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00111102,College English(R/W),3,3,Nathaniel Napatha Robinson Carter,화 7 8 9 (2511),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00111103,College English(R/W),3,3,한승훈,금 1 2 3 (2508),"원어,C등급반",0.0
COLLEGE ENGLISH,1,X00111104,College English(R/W),3,3,Sheila May Tabor,월 7 8 9 (2508-1),"원어,C등급반",4.75
COLLEGE ENGLISH,1,X00111105,College English(R/W),3,3,Sheila May Tabor,수 1 2 3 (2507),"원어,C등급반",4.67
COLLEGE ENGLISH,1,X00111106,College English(R/W),3,3,Sheila May Tabor,수 4 5 6 (2507),"원어,C등급반",4.75
COLLEGE ENGLISH,1,X00111107,College English(R/W),3,3,Caleb Roland Belgard,수 1 2 3 (2507-1),"원어,C등급반",5.0
COLLEGE ENGLISH,1,X00111108,College English(R/W),3,3,Caleb Roland Belgard,수 4 5 6 (2507-1),"원어,C등급반",5.0
COLLEGE ENGLISH,1,X00111109,College English(R/W),3,3,Caleb Roland Belgard,금 4 5 6 (2507-1),"원어,C등급반",5.0
공학영어,1,Y71155101,기술문서작성:공학,3,3,Nicolas Caballero,월 1 2 3 (2510),"원어,'공학영어'영역; 공과대학 수강 권장(25학번 필수), 전교생 대상 공학영역에서 12학점 이수 시 ‘마이크로전공: 공학영어’ 인정",0.0
공학영어,,Y71139101,문맥으로읽는공학기술용어,3,3,Molly Clare Fleming,수 4 5 6 (2508),"원어,'공학영어'영역; 공과대학 수강 권장(25학번 필수), 전교생 대상 공학영역에서 12학점 이수 시 ‘마이크로전공: 공학영어’ 인정",0.0
공학영어,,Y71139102,문맥으로읽는공학기술용어,3,3,Molly Clare Fleming,수 7 8 9 (2507),"원어,'공학영어'영역; 공과대학 수강 권장(25학번 필수), 전교생 대상 공학영역에서 12학점 이수 시 ‘마이크로전공: 공학영어’ 인정",0.0
공학영어,,Y71140101,최신트렌드읽기:공학,3,3,Frazer Johnston-Theasby,금 1 2 3 (2507),"원어,'공학영어'영역; 공과대학 수강 권장(25학번 필수), 전교생 대상 공학영역에서 12학점 이수 시 ‘마이크로전공: 공학영어’ 인정",0.0
공학영어,,Y71140102,최신트렌드읽기:공학,3,3,Frazer Johnston-Theasby,금 4 5 6 (2507),"원어,'공학영어'영역; 공과대학 수강 권장(25학번 필수), 전교생 대상 공학영역에서 12학점 이수 시 ‘마이크로전공: 공학영어’ 인정",0.0
공학영어·자연과학영어,,Y71143101,취업역량강화영어:공학/자연과학,3,3,Eoin Joseph Trolan,목 1 2 3 (2509-1),"원어,'공학영어'영역 & '자연과학영어'영역; 공과대학, 자연과학대학 수강 권장(25학번 필수)",0.0
자연과학영어,1,Y71156101,자연과학.기술분야문서쓰기,3,3,Caleb Roland Belgard,금 1 2 3 (2415),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
비지니스영어,1,Y71153101,비즈니스환경에서의전략적마케팅영어,3,3,Scott Michael Henderson,목 4 5 6 (2507-1),"원어,'비즈니스영어'영역; 경상대학, 융합인재대학 수강 권장(25학번 필수), 전교생 대상 비즈니스영역에서 12학점 이수 시 ‘마이크로전공: 비즈니스영어’ 인정",0.0
비지니스영어,,Y71135101,온사이트비즈니스말하기,3,3,Eoin Joseph Trolan,화 1 2 3 (2509-1),"원어,'비즈니스영어'영역; 경상대학, 융합인재대학 수강 권장(25학번 필수), 전교생 대상 비즈니스영역에서 12학점 이수 시 ‘마이크로전공: 비즈니스영어’ 인정",5.0
비지니스영어,,Y71135102,온사이트비즈니스말하기,3,3,Ryan Richard Fitzgerald,월 1 2 3 (2513),"원어,'비즈니스영어'영역; 경상대학, 융합인재대학 수강 권장(25학번 필수), 전교생 대상 비즈니스영역에서 12학점 이수 시 ‘마이크로전공: 비즈니스영어’ 인정",0.0
비지니스영어,,Y71134101,초급비즈니스영어(효과적인커뮤니케이션을위한전략),3,3,James Iain Finnie,목 1 2 3 (2508-1),"원어,'비즈니스영어'영역; 경상대학, 융합인재대학 수강 권장(25학번 필수), 전교생 대상 비즈니스영역에서 12학점 이수 시 ‘마이크로전공: 비즈니스영어’ 인정",0.0
비지니스영어,,Y71134102,초급비즈니스영어(효과적인커뮤니케이션을위한전략),3,3,James Iain Finnie,금 4 5 6 (2508-1),"원어,'비즈니스영어'영역; 경상대학, 융합인재대학 수강 권장(25학번 필수), 전교생 대상 비즈니스영역에서 12학점 이수 시 ‘마이크로전공: 비즈니스영어’ 인정",0.0
사회과학영어,1,Y71154101,글로벌미디어와문화영어,3,3,Anika Jean Casem,화 4 5 6 (2507-1),"원어,'사회과학영어'영역; 융합인재대학 수강 권장(25학번 필수), 전교생 대상 사회과학영역에서 12학점 이수 시 ‘마이크로전공: 사회과학영어’ 인정",0.0
사회과학영어,,Y71136101,미디어인사이드:사회과학,3,3,Nathaniel Napatha Robinson Carter,수 7 8 9 (2509-1),"원어,'사회과학영어'영역; 융합인재대학 수강 권장(25학번 필수), 전교생 대상 사회과학영역에서 12학점 이수 시 ‘마이크로전공: 사회과학영어’ 인정",0.0
사회과학영어,,Y71137101,온사이트영어스피킹:사회과학,3,3,Billy Joseph Fitzgerald,목 4 5 6 (2509-1),"원어,'사회과학영어'영역; 융합인재대학 수강 권장(25학번 필수), 전교생 대상 사회과학영역에서 12학점 이수 시 ‘마이크로전공: 사회과학영어’ 인정",0.0
사회과학영어·비지니스영어,,Y71138101,취업역량강화영어:비즈니스/사회과학,3,3,Eoin Joseph Trolan,화 4 5 6 (2509-1),"원어,'비즈니스영어'영역 & '사회과학영어'영역; 경상대학, 융합인재대학 수강 권장(25학번 필수)",5.0
자연과학영어,,Y71141101,문맥으로읽는자연과학용어,3,3,Michael Randall Muchowski,금 1 2 3 (2507-1),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
자연과학영어,,Y71141102,문맥으로읽는자연과학용어,3,3,Sheila May Tabor,화 1 2 3 (2508-1),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
자연과학영어,,Y71141103,문맥으로읽는자연과학용어,3,3,Sheila May Tabor,화 4 5 6 (2508-1),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
자연과학영어,,Y71150101,최신트렌드읽기:자연과학,3,3,Alice Julianna Yoo,금 1 2 3 (2511),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
자연과학영어,,Y71150102,최신트렌드읽기:자연과학,3,3,Alice Julianna Yoo,금 4 5 6 (2511),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
자연과학영어,,Y71150103,최신트렌드읽기:자연과학,3,3,Joseph Martin Greenwood,화 7 8 9 (2509),"원어,'자연과학영어'영역; 자연과학대학 수강 권장(25학번 필수), 전교생 대상 자연과학영역에서 12학점 이수 시 ‘마이크로전공: 자연과학영어’ 인정",0.0
언어와문학,,U76253501,고전그리스어와그리스문명,2,2,손윤락,수 3 4 (0207),,3.88
언어와문학,,U76219201,동양명작의이해와감상,2,2,김은정,화 3 4 (2303-3),,3.0
언어와문학,,U76220501,라틴어와로마문명,2,2,손윤락,수 5 6 (0207),,3.63
언어와문학,,Y51232101,루쉰과동아시아문학과문화,2,2,박남용,수 3 4 (2406),,4.15
언어와문학,,U71879201,문학과사회,2,2,최성욱,월 5 6 (2309),,3.89
언어와문학,,U76356201,문학과현대사회,2,2,김경랑,수 7 8 (2502),,4.8
언어와문학,,Y21164101,문학을통한치유,2,2,송필환,화 5 6 (2409),,4.14
언어와문학,,U76230201,문학이란무엇인가,2,2,서주희,수 7 8 (2408),,4.82
언어와문학,,Y51224201,문학이야기,2,2,송필환,화 7 8 (2409),,3.8
언어와문학,,Y21190101,법과언어,2,2,이한나,목 5 6 (2214),,3.64
언어와문학,,U72223301,언어와광고,2,2,윤상호,수 7 8 (2412),,5.0
언어와문학,,U61102101,언어와문화(교양),2,2,박주연,목 5 6 (2303),,3.5
언어와문학,,Y21101301,언어학과심리실험,2,2,전종섭,,"온라인,비대면",3.67
언어와문학,,U76241201,언어학의이해,2,2,박주연,목 7 8 (2303),,2.0
언어와문학,,U72247301,에스페란토어의이해,2,2,신현규,목 3 4 (2506),,4.79
언어와문학,,U76002101,위대한개츠비로본문학비평이론,2,2,김윤정,수 7 8 (2410),,4.38
언어와문학,,Y21191101,"인간의언어,기호,그리고상징",2,2,임익희,금 3 4 (2311-1),,2.17
언어와문학,,U76008101,인문적사유와글쓰기,2,2,한상효,월 7 8 (2312-1),,3.79
언어와문학,,Y51233101,인문학명저산책,2,2,조준래,목 7 8 (2309),,4.4
언어와문학,,U76237401,젠더와문학,2,2,홍구슬,금 5 6 (1507),,0.0
언어와문학,,Y51223101,졸업하기전에읽어야할러시아고전명작,2,2,전미라,화 7 8 (2412),,4.78
언어와문학,,Y91159101,창의적독서와자기발견,2,2,한상효,월 3 4 (2309),,4.4
언어와문학,,U76233601,통번역의이론과실제,2,2,김덕수,화 1 2 (2303-2),영어통번역학부 수강금지,2.5
언어와문학,,Y21103101,한국어의이해,2,2,한윤정,월 3 4 (2517),,4.67
언어와문학,,Y51225101,한시로읽는동양의삶과미학,2,2,박남용,수 1 2 (2406),,4.12
언어와문학,,U71815301,희곡과시나리오작법,2,2,김영아,수 5 6 (2510),,2.2
문화와예술,,U76100201,공감을통한음악의체험,2,2,성용원,화 7 8 (1206),,3.63
문화와예술,,U76216201,공연예술의이해와감상,2,2,김영아,수 1 2 (2510),,2.78
문화와예술,,Y91149101,다양성과공존의시각으로다시보는발칸-동유럽,2,2,이하얀,수 3 4 (2408),,4.3
문화와예술,,Y21108101,대중문화예술의이해,2,2,나은희,월 7 8 (2412),,0.0
문화와예술,,Y51215301,도시의미학과문화,2,2,이은아,금 5 6 (2406),,4.46
문화와예술,,Y21112101,독일어권문화의이해,2,2,권상희,월 5 6 (1312),,3.25
문화와예술,,U54107301,동남아시아문화의이해,2,2,이정윤,목 3 4 (1403),,3.97
문화와예술,,Y61121101,동아시아의남북문명교류의이해,2,2,김종호,,"온라인,비대면",3.95
문화와예술,,Y21121101,동양미술사입문,2,2,이정은,월 1 2 (2506),,4.89
문화와예술,,Y21109101,동유럽.발칸문화의이해,2,2,백종필,목 3 4 (2313),,4.02
문화와예술,,Y21120101,디자인과문화,2,2,신문영,금 3 4 (2504),,4.64
문화와예술,,U76142201,디지털미디어와사진제작및응용,2,2,이종옥,수 3 4 (2308),,1.46
문화와예술,,U71840201,디지털미디어의이해,2,2,한상룡,수 7 8 (0517),,3.3
문화와예술,,Y21110101,라틴아메리카문화의이해,2,2,박수경,화 1 2 (2303-3),,3.57
문화와예술,,U71814201,만화와애니메이션의이해,2,2,신문영,금 5 6 (2504),,4.41
문화와예술,,Y21126101,뮤지컬의이해와감상,2,2,박지원,금 3 4 (1206),,4.71
문화와예술,,U76277201,미디어와현대사회,2,2,문소영,월 5 6 (2412),,0.0
문화와예술,,Y21166101,서양문화와미학,2,2,이은아,금 3 4 (2406),,4.7
문화와예술,,Y21114101,스페인어권문화의이해,2,2,이은해,수 3 4 (2303),,3.52
문화와예술,,Y21106301,시학과기호학,2,2,한상효,월 1 2 (2309),,3.86
문화와예술,,Y51146101,실크로드와글로벌세계,2,2,손영훈,화 5 6 (2214-1),,3.79
문화와예술,,U51540201,연극놀이로몸.마음가꾸기,2,2,박지원,금 5 6 (1206),,4.5
문화와예술,,Y21127101,예술테라피의이해,2,2,박지원,금 7 8 (1206),,3.36
문화와예술,,Y91187201,이슬람문명,2,2,이경수,금 3 4 (2312),,0.0
문화와예술,,U54129301,중동문화의이해,2,2,강원구,화 7 8 (0604),,4.79
문화와예술,,U54135301,중앙아시아문화의이해,2,2,윤시내,금 3 4 (2403),,4.6
문화와예술,,Y91186201,포스트소비에트지역문화의이해,2,2,김현진,월 3 4 (2404),,0.0
문화와예술,,Y21116101,프랑스어권문화의이해,2,2,박은영,화 7 8 (2416),,4.0
문화와예술,,U76006101,한국미술의이해,2,2,이정은,수 7 8 (2506),,5.0
문화와예술,,U76213301,한국의세계문화유산,2,2,안현정,목 5 6 (2503),교원 변경:나유정->안현정,0.0
문화와예술,,U54137101,현대문화론,2,2,조준래,수 1 2 (2309),,4.72
역사와철학,,U53114201,근대유럽의사상과현대사,2,2,박상준,화 3 4 (2414),,4.13
역사와철학,,Y21154101,기업과윤리,2,2,김신,월 7 8 (4216),,3.89
